,date,총생활인구수
78,2018-03-20,419550.0456
79,2018-03-21,419550.0456
80,2018-03-22,419550.0456
81,2018-03-23,419550.0456
82,2018-03-24,419550.0456
83,2018-03-25,419550.0456
84,2018-03-26,419550.0456
85,2018-03-27,419550.0456
86,2018-03-28,419550.0456
87,2018-03-29,419550.0456
88,2018-03-30,419550.0456
89,2018-03-31,419550.0456
90,2018-04-01,419550.0456
91,2018-04-02,419550.0456
92,2018-04-03,419550.0456
93,2018-04-04,419550.0456
94,2018-04-05,419550.0456
95,2018-04-06,419100.5912
96,2018-04-07,433660.4614
97,2018-04-08,431473.0325
98,2018-04-09,420001.736
99,2018-04-10,418830.8993
100,2018-04-11,416945.1701
101,2018-04-12,417695.9333
102,2018-04-13,418242.4293
103,2018-04-14,432787.341
104,2018-04-15,430483.671
105,2018-04-16,417123.675
106,2018-04-17,415278.2497
107,2018-04-18,416089.4735
108,2018-04-19,414200.9773
109,2018-04-20,416747.2932
110,2018-04-21,431059.6567
111,2018-04-22,429877.0582
112,2018-04-23,416236.603
113,2018-04-24,412833.7177
114,2018-04-25,412901.312
115,2018-04-26,414647.709
116,2018-04-27,416397.4189
117,2018-04-28,431327.7979
118,2018-04-29,427460.0188
119,2018-04-30,420383.79
120,2018-05-01,437537.8894
121,2018-05-02,418624.0393
122,2018-05-03,418979.962
123,2018-05-04,421820.6586
124,2018-05-05,425381.9377
125,2018-05-06,404713.2655
126,2018-05-07,422051.5148
127,2018-05-08,415806.5822
128,2018-05-09,417304.6831
129,2018-05-10,418538.8153
130,2018-05-11,418650.3836
131,2018-05-12,428942.2071
132,2018-05-13,431808.4753
133,2018-05-14,411902.1933
134,2018-05-15,413405.2865
135,2018-05-16,411667.8053
136,2018-05-17,413125.9184
137,2018-05-18,417264.6291
138,2018-05-19,433057.9932
139,2018-05-20,427802.9897
140,2018-05-21,417466.97
141,2018-05-22,426450.9319
142,2018-05-23,412957.6932
143,2018-05-24,412192.4676
144,2018-05-25,421455.8658
145,2018-05-26,433483.1362
146,2018-05-27,432084.0036
147,2018-05-28,433132.1298
148,2018-05-29,414984.3099
149,2018-05-30,413357.0489
150,2018-05-31,415697.3828
151,2018-06-01,417669.1543
152,2018-06-02,431356.201
153,2018-06-03,430017.0432
154,2018-06-04,417327.4928
155,2018-06-05,417171.4216
156,2018-06-06,430944.3592
157,2018-06-07,415574.4017
158,2018-06-08,417227.0299
159,2018-06-09,430448.823
160,2018-06-10,430825.8015
161,2018-06-11,416261.0201
162,2018-06-12,417299.4223
163,2018-06-13,430927.8848
164,2018-06-14,417133.946
165,2018-06-15,414714.0841
166,2018-06-16,430014.4359
167,2018-06-17,426343.9042
168,2018-06-18,412932.5879
169,2018-06-19,412489.2406
170,2018-06-20,411949.2927
171,2018-06-21,414232.6887
172,2018-06-22,414404.7312
173,2018-06-23,427008.4943
174,2018-06-24,423140.9682
175,2018-06-25,407299.73
176,2018-06-26,406204.4628
177,2018-06-27,406556.22
178,2018-06-28,406739.1739
179,2018-06-29,407483.5814
180,2018-06-30,421970.2871
181,2018-07-01,424401.4717
182,2018-07-02,409487.4301
183,2018-07-03,405857.2061
184,2018-07-04,407724.5564
185,2018-07-05,407217.1479
186,2018-07-06,410490.6321
187,2018-07-07,424388.007
188,2018-07-08,423865.076
189,2018-07-09,407849.9008
190,2018-07-10,405648.3649
191,2018-07-11,405474.7136
192,2018-07-12,405221.9312
193,2018-07-13,407268.3193
194,2018-07-14,418380.4841
195,2018-07-15,419434.7677
196,2018-07-16,405316.3333
197,2018-07-17,402686.198
198,2018-07-18,402155.9532
199,2018-07-19,402952.1328
200,2018-07-20,405572.5438
201,2018-07-21,419574.9003
202,2018-07-22,419065.8765
203,2018-07-23,403482.5443
204,2018-07-24,399673.1218
205,2018-07-25,399795.867
206,2018-07-26,399867.4636
207,2018-07-27,399952.4574
208,2018-07-28,410205.6186
209,2018-07-29,409660.2261
210,2018-07-30,398021.4644
211,2018-07-31,399293.1765
212,2018-08-01,399594.5621
213,2018-08-02,396240.1523
214,2018-08-03,394515.4581
215,2018-08-04,405285.6745
216,2018-08-05,408712.8726
217,2018-08-06,400999.3285
218,2018-08-07,401402.541
219,2018-08-08,403534.4196
220,2018-08-09,402764.1466
221,2018-08-10,404449.936
222,2018-08-11,415204.3464
223,2018-08-12,414962.7493
224,2018-08-13,397821.9373
225,2018-08-14,399177.2714
226,2018-08-15,414345.2182
227,2018-08-16,401439.4045
228,2018-08-17,403974.2254
229,2018-08-18,418902.2938
230,2018-08-19,416209.4321
231,2018-08-20,403584.1667
232,2018-08-21,403275.3499
233,2018-08-22,406630.1534
234,2018-08-23,405295.2875
235,2018-08-24,406834.9309
236,2018-08-25,424994.1888
237,2018-08-26,426915.1145
238,2018-08-27,414836.61
239,2018-08-28,410644.4363
240,2018-08-29,413853.7195
241,2018-08-30,414685.8778
242,2018-08-31,415125.6121
243,2018-09-01,429256.9175
244,2018-09-02,428198.2295
245,2018-09-03,416203.2346
246,2018-09-04,416130.2137
247,2018-09-05,417311.0511
248,2018-09-06,416518.5184
249,2018-09-07,417758.3964
250,2018-09-08,430688.826
251,2018-09-09,432334.7091
252,2018-09-10,417472.5662
253,2018-09-11,414932.7287
254,2018-09-12,414074.8789
255,2018-09-13,415126.1653
256,2018-09-14,415519.0947
257,2018-09-15,429052.2775
258,2018-09-16,427040.5311
259,2018-09-17,413819.7959
260,2018-09-18,416851.9198
261,2018-09-19,415168.5722
262,2018-09-20,425336.2976
263,2018-09-21,416685.064
264,2018-09-22,408355.7828
265,2018-09-23,377660.4878
266,2018-09-24,359742.0125
267,2018-09-25,379414.6525
268,2018-09-26,415222.0147
269,2018-09-27,414342.4991
270,2018-09-28,416044.0674
271,2018-09-29,431447.1851
272,2018-09-30,434078.4283
273,2018-10-01,415733.8954
274,2018-10-02,415638.5209
275,2018-10-03,431512.4243
276,2018-10-04,413432.0192
277,2018-10-05,416634.9583
278,2018-10-06,432274.8283
279,2018-10-07,430479.0847
280,2018-10-08,418640.9416
281,2018-10-09,430365.7401
282,2018-10-10,413552.3036
283,2018-10-11,411635.8843
284,2018-10-12,413690.8253
285,2018-10-13,438671.3195
286,2018-10-14,430085.9307
287,2018-10-15,413536.8591
288,2018-10-16,412851.5253
289,2018-10-17,410919.8358
290,2018-10-18,410914.7147
291,2018-10-19,416300.4567
292,2018-10-20,428332.8185
293,2018-10-21,428580.2475
294,2018-10-22,414987.0325
295,2018-10-23,413238.3564
296,2018-10-24,413171.917
297,2018-10-25,414111.2812
298,2018-10-26,415938.3276
299,2018-10-27,431798.7679
300,2018-10-28,426501.0455
301,2018-10-29,412870.1195
302,2018-10-30,414080.7559
303,2018-10-31,414069.0033
304,2018-11-01,416273.9812
305,2018-11-02,417714.6056
306,2018-11-03,430458.287
307,2018-11-04,430271.8975
308,2018-11-05,415632.171
309,2018-11-06,417094.388
310,2018-11-07,415981.7329
311,2018-11-08,416437.5068
312,2018-11-09,416564.5837
313,2018-11-10,427652.6857
314,2018-11-11,429013.2481
315,2018-11-12,415756.959
316,2018-11-13,413501.6429
317,2018-11-14,413124.016
318,2018-11-15,415266.3313
319,2018-11-16,415923.5181
320,2018-11-17,435824.5081
321,2018-11-18,428611.7
322,2018-11-19,416262.9812
323,2018-11-20,416658.9929
324,2018-11-21,416064.1346
325,2018-11-22,416154.4098
326,2018-11-23,417898.4175
327,2018-11-24,448753.116
328,2018-11-25,431625.2847
329,2018-11-26,418832.7786
330,2018-11-27,416014.1604
331,2018-11-28,415874.1758
332,2018-11-29,417111.6947
333,2018-11-30,417298.1092
334,2018-12-01,433405.5436
335,2018-12-02,434222.4736
336,2018-12-03,420244.4107
337,2018-12-04,419243.5402
338,2018-12-05,417299.1566
339,2018-12-06,418009.792
340,2018-12-07,418204.5826
341,2018-12-08,433609.2317
342,2018-12-09,433703.9765
343,2018-12-10,421467.8662
344,2018-12-11,420579.9719
345,2018-12-12,420910.1494
346,2018-12-13,420275.574
347,2018-12-14,421213.0702
348,2018-12-15,433127.6986
349,2018-12-16,431116.17
350,2018-12-17,414743.4926
351,2018-12-18,414202.5252
352,2018-12-19,413205.0975
353,2018-12-20,413334.3675
354,2018-12-21,418604.4136
355,2018-12-22,431062.4773
356,2018-12-23,431136.8773
357,2018-12-24,422637.9643
358,2018-12-25,433648.7952
359,2018-12-26,416887.0784
360,2018-12-27,415780.8843
361,2018-12-28,416652.9236
362,2018-12-29,426349.0662
363,2018-12-30,424951.0367
364,2018-12-31,416959.6974
365,2019-01-01,425459.8374
366,2019-01-02,410664.1932
367,2019-01-03,410803.2764
368,2019-01-04,412808.3082
369,2019-01-05,431638.4053
370,2019-01-06,429873.0559
371,2019-01-07,410868.2968
372,2019-01-08,410262.8189
373,2019-01-09,410394.9566
374,2019-01-10,410006.6462
375,2019-01-11,413628.1986
376,2019-01-12,428529.7218
377,2019-01-13,427085.0082
378,2019-01-14,410261.6161
379,2019-01-15,409032.1378
380,2019-01-16,408986.3035
381,2019-01-17,409693.6819
382,2019-01-18,411070.9867
383,2019-01-19,427262.8017
384,2019-01-20,428780.9318
385,2019-01-21,409864.9397
386,2019-01-22,407148.725
387,2019-01-23,408459.4319
388,2019-01-24,408536.8019
389,2019-01-25,410055.1384
390,2019-01-26,427392.9392
391,2019-01-27,425604.8048
392,2019-01-28,407876.06
393,2019-01-29,407299.5475
394,2019-01-30,406533.4175
395,2019-01-31,406595.8472
396,2019-02-01,409487.4441
397,2019-02-02,411061.9123
398,2019-02-03,388228.3615
399,2019-02-04,366007.7092
400,2019-02-05,364534.8158
401,2019-02-06,397516.0617
402,2019-02-07,404640.6194
403,2019-02-08,409163.063
404,2019-02-09,424237.3379
405,2019-02-10,427247.3769
406,2019-02-11,410263.797
407,2019-02-12,406983.8439
408,2019-02-13,407447.9165
409,2019-02-14,408438.0016
410,2019-02-15,408959.3261
411,2019-02-16,431746.4278
412,2019-02-17,428465.6195
413,2019-02-18,405816.57
414,2019-02-19,399255.4482
415,2019-02-20,383628.5825
416,2019-02-21,382445.5136
417,2019-02-22,386086.925
418,2019-02-23,395310.0874
419,2019-02-24,394886.7926
420,2019-02-25,376941.5816
421,2019-02-26,399497.6152
422,2019-02-27,407568.8632
423,2019-02-28,409736.0399
424,2019-03-01,419049.2091
425,2019-03-02,421590.7092
426,2019-03-03,430388.4787
427,2019-03-04,419187.1636
428,2019-03-05,417857.8883
429,2019-03-06,418068.6265
430,2019-03-07,417890.0091
431,2019-03-08,416120.5914
432,2019-03-09,434246.9946
433,2019-03-10,435912.1907
434,2019-03-11,418402.6845
435,2019-03-12,416985.0208
436,2019-03-13,419102.4741
437,2019-03-14,418312.9788
438,2019-03-15,418602.7794
439,2019-03-16,432761.672
440,2019-03-17,433267.8371
441,2019-03-18,418649.0432
442,2019-03-19,415273.9418
443,2019-03-20,415804.1645
444,2019-03-21,416908.7931
445,2019-03-22,415686.0942
446,2019-03-23,430342.4027
447,2019-03-24,431936.4376
448,2019-03-25,415825.5852
449,2019-03-26,413771.4137
450,2019-03-27,416119.208
451,2019-03-28,415625.5123
452,2019-03-29,414486.7793
453,2019-03-30,423395.2731
454,2019-03-31,425986.0214
455,2019-04-01,413218.4372
456,2019-04-02,413422.7721
457,2019-04-03,413162.0382
458,2019-04-04,413765.0482
459,2019-04-05,414213.9879
460,2019-04-06,427108.8034
461,2019-04-07,437923.4366
462,2019-04-08,416917.9187
463,2019-04-09,414301.5823
464,2019-04-10,415669.3661
465,2019-04-11,417288.8071
466,2019-04-12,416232.2927
467,2019-04-13,434041.4278
468,2019-04-14,424671.2227
469,2019-04-15,416257.1166
470,2019-04-16,413306.2004
471,2019-04-17,412860.2766
472,2019-04-18,411299.3754
473,2019-04-19,412332.7578
474,2019-04-20,428548.6551
475,2019-04-21,424133.8545
476,2019-04-22,411111.5918
477,2019-04-23,406742.1603
478,2019-04-24,407156.9267
479,2019-04-25,405711.3515
480,2019-04-26,406828.4086
481,2019-04-27,423572.5821
482,2019-04-28,417646.4941
483,2019-04-29,403236.9944
484,2019-04-30,406572.7546
485,2019-05-01,423207.1207
486,2019-05-02,403929.006
487,2019-05-03,402346.8476
488,2019-05-04,405218.1069
489,2019-05-05,401115.6809
490,2019-05-06,406333.3134
491,2019-05-07,399123.6549
492,2019-05-08,399058.3189
493,2019-05-09,400810.2687
494,2019-05-10,402349.9152
495,2019-05-11,412922.171
496,2019-05-12,416481.2672
497,2019-05-13,394803.4767
498,2019-05-14,392116.2635
499,2019-05-15,400751.4716
500,2019-05-16,401947.1189
501,2019-05-17,401103.589
502,2019-05-18,412682.8736
503,2019-05-19,412395.9473
504,2019-05-20,400296.5006
505,2019-05-21,398602.0223
506,2019-05-22,396731.6941
507,2019-05-23,395043.921
508,2019-05-24,397240.5691
509,2019-05-25,411004.2876
510,2019-05-26,412224.9032
511,2019-05-27,398714.8061
512,2019-05-28,396803.9042
513,2019-05-29,397576.5915
514,2019-05-30,396481.6535
515,2019-05-31,395692.0059
516,2019-06-01,412532.7457
517,2019-06-02,411907.6997
518,2019-06-03,396618.618
519,2019-06-04,396165.6352
520,2019-06-05,399136.8688
521,2019-06-06,407902.3156
522,2019-06-07,396130.6422
523,2019-06-08,408070.1153
524,2019-06-09,408635.6263
525,2019-06-10,398779.3812
526,2019-06-11,396565.4778
527,2019-06-12,396295.1387
528,2019-06-13,396294.502
529,2019-06-14,396701.4288
530,2019-06-15,410183.2938
531,2019-06-16,408427.3262
532,2019-06-17,397852.8024
533,2019-06-18,397494.7134
534,2019-06-19,410525.6249
535,2019-06-20,412248.552
536,2019-06-21,411625.2338
537,2019-06-22,413653.0427
538,2019-06-23,411532.2679
539,2019-06-24,397314.2054
540,2019-06-25,394420.7712
541,2019-06-26,393803.5035
542,2019-06-27,393432.4496
543,2019-06-28,391435.4939
544,2019-06-29,398783.6261
545,2019-06-30,400483.9212
546,2019-07-01,387985.7454
547,2019-07-02,386875.781
548,2019-07-03,383590.8785
549,2019-07-04,379822.1844
550,2019-07-05,378624.4317
551,2019-07-06,393509.2273
552,2019-07-07,391938.73
553,2019-07-08,383065.78
554,2019-07-09,382758.8442
555,2019-07-10,381874.4122
556,2019-07-11,383379.6286
557,2019-07-12,385314.3424
558,2019-07-13,395944.2737
559,2019-07-14,397875.4931
560,2019-07-15,385566.8378
561,2019-07-16,384152.4482
562,2019-07-17,384816.932
563,2019-07-18,385296.5468
564,2019-07-19,386038.8353
565,2019-07-20,400394.5697
566,2019-07-21,396895.0692
567,2019-07-22,382608.7549
568,2019-07-23,378807.7963
569,2019-07-24,377835.4971
570,2019-07-25,379487.6451
571,2019-07-26,378273.8635
572,2019-07-27,388278.7487
573,2019-07-28,386233.0605
574,2019-07-29,375497.1597
575,2019-07-30,383095.7539
576,2019-07-31,390407.5149
577,2019-08-01,389702.2577
578,2019-08-02,384630.0761
579,2019-08-03,393647.2498
580,2019-08-04,397193.527
581,2019-08-05,392979.3862
582,2019-08-06,394110.5459
583,2019-08-07,396887.9772
584,2019-08-08,393128.3465
585,2019-08-09,394941.5854
586,2019-08-10,405673.2442
587,2019-08-11,403210.3647
588,2019-08-12,389003.3214
589,2019-08-13,387767.7823
590,2019-08-14,389579.7311
591,2019-08-15,398762.3417
592,2019-08-16,387290.0201
593,2019-08-17,398752.0169
594,2019-08-18,402428.5411
595,2019-08-19,393037.3325
596,2019-08-20,393306.7907
597,2019-08-21,391673.3101
598,2019-08-22,394648.1142
599,2019-08-23,396317.3383
600,2019-08-24,410987.3994
601,2019-08-25,409080.182
602,2019-08-26,395823.3815
603,2019-08-27,396707.861
604,2019-08-28,400936.861
605,2019-08-29,401030.6989
606,2019-08-30,401540.7167
607,2019-08-31,417244.5317
608,2019-09-01,416761.0104
609,2019-09-02,409504.2934
610,2019-09-03,408992.8121
611,2019-09-04,411184.4038
612,2019-09-05,410300.5748
613,2019-09-06,409649.292
614,2019-09-07,421589.6008
615,2019-09-08,418063.9196
616,2019-09-09,406054.4173
617,2019-09-10,405837.4507
618,2019-09-11,407734.3662
619,2019-09-12,380562.7486
620,2019-09-13,355110.1901
621,2019-09-14,370868.5851
622,2019-09-15,404421.2304
623,2019-09-16,402258.8274
624,2019-09-17,405044.1046
625,2019-09-18,406314.3761
626,2019-09-19,405495.2376
627,2019-09-20,405962.0583
628,2019-09-21,420264.7279
629,2019-09-22,417390.649
630,2019-09-23,398435.1305
631,2019-09-24,400366.8536
632,2019-09-25,403402.0888
633,2019-09-26,401653.6952
634,2019-09-27,402783.9859
635,2019-09-28,418354.0588
636,2019-09-29,413896.6844
637,2019-09-30,398238.6714
638,2019-10-01,396971.5587
639,2019-10-02,399460.9601
640,2019-10-03,408884.5932
641,2019-10-04,401735.3437
642,2019-10-05,407486.1975
643,2019-10-06,411167.9875
644,2019-10-07,399287.1463
645,2019-10-08,399056.7056
646,2019-10-09,413905.8035
647,2019-10-10,395605.5532
648,2019-10-11,401262.2408
649,2019-10-12,412635.5425
650,2019-10-13,412257.727
651,2019-10-14,398378.502
652,2019-10-15,419550.0456
653,2019-10-16,419550.0456
654,2019-10-17,419550.0456
655,2019-10-18,419550.0456
656,2019-10-19,419550.0456
657,2019-10-20,419550.0456
658,2019-10-21,419550.0456
659,2019-10-22,419550.0456
660,2019-10-23,419550.0456
661,2019-10-24,419550.0456
662,2019-10-25,419550.0456
663,2019-10-26,419550.0456
664,2019-10-27,419550.0456
665,2019-10-28,402532.2614
666,2019-10-29,401197.228
667,2019-10-30,401239.3317
668,2019-10-31,402072.9551
669,2019-11-01,405062.8962
670,2019-11-02,414555.4776
671,2019-11-03,415171.3942
672,2019-11-04,403447.1793
673,2019-11-05,402192.73
674,2019-11-06,401507.5272
675,2019-11-07,402920.1334
676,2019-11-08,399704.2748
677,2019-11-09,410781.6168
678,2019-11-10,410506.809
679,2019-11-11,400985.4519
680,2019-11-12,398826.7964
681,2019-11-13,401780.0493
682,2019-11-14,403322.954
683,2019-11-15,402249.9412
684,2019-11-16,418302.1335
685,2019-11-17,413889.6893
686,2019-11-18,404049.5645
687,2019-11-19,401643.8337
688,2019-11-20,401178.3835
689,2019-11-21,401830.6551
690,2019-11-22,401694.8638
691,2019-11-23,418491.8003
692,2019-11-24,417526.1893
693,2019-11-25,402028.914
694,2019-11-26,401898.3091
695,2019-11-27,402278.5703
696,2019-11-28,403144.6462
697,2019-11-29,403489.0343
698,2019-11-30,416005.6148
699,2019-12-01,416497.7119
700,2019-12-02,403617.6675
701,2019-12-03,403690.6568
702,2019-12-04,403820.6056
703,2019-12-05,402497.1904
704,2019-12-06,403921.6732
705,2019-12-07,415863.8266
706,2019-12-08,415148.2189
707,2019-12-09,402032.8047
708,2019-12-10,402388.3909
709,2019-12-11,404177.5517
710,2019-12-12,402968.0852
711,2019-12-13,403449.9166
712,2019-12-14,417950.7806
713,2019-12-15,419283.6149
714,2019-12-16,406072.3836
715,2019-12-17,404579.8909
716,2019-12-18,404332.8147
717,2019-12-19,403387.0805
718,2019-12-20,405381.3764
719,2019-12-21,418676.0221
720,2019-12-22,418897.5658
721,2019-12-23,399948.868
722,2019-12-24,404144.8759
723,2019-12-25,417120.3071
724,2019-12-26,400900.3896
725,2019-12-27,399452.9557
726,2019-12-28,410600.0928
727,2019-12-29,412129.0431
728,2019-12-30,398393.3586
729,2019-12-31,402069.1626
730,2020-01-01,409819.1925
731,2020-01-02,394470.9995
732,2020-01-03,395960.9383
733,2020-01-04,414636.0162
734,2020-01-05,413942.6267
735,2020-01-06,396036.9407
736,2020-01-07,395542.3514
737,2020-01-08,394348.0677
738,2020-01-09,395686.8313
739,2020-01-10,396076.2649
740,2020-01-11,409487.4026
741,2020-01-12,411171.0086
742,2020-01-13,392495.5293
743,2020-01-14,391680.6533
744,2020-01-15,392072.5286
745,2020-01-16,391980.521
746,2020-01-17,393180.3186
747,2020-01-18,408721.4029
748,2020-01-19,410603.7316
749,2020-01-20,391476.1549
750,2020-01-21,390729.6385
751,2020-01-22,390711.1118
752,2020-01-23,389785.54
753,2020-01-24,370335.7619
754,2020-01-25,351236.1614
755,2020-01-26,365778.1874
756,2020-01-27,394275.1017
757,2020-01-28,391172.4471
758,2020-01-29,390799.2491
759,2020-01-30,390976.5548
760,2020-01-31,393373.7555
761,2020-02-01,408671.7405
762,2020-02-02,409810.8433
763,2020-02-03,395203.9318
764,2020-02-04,394515.1297
765,2020-02-05,392941.6784
766,2020-02-06,392322.6853
767,2020-02-07,393357.8327
768,2020-02-08,409622.1108
769,2020-02-09,412287.1468
770,2020-02-10,396984.215
771,2020-02-11,393487.9277
772,2020-02-12,394748.6221
773,2020-02-13,394217.7711
774,2020-02-14,396081.6553
775,2020-02-15,409575.8376
776,2020-02-16,410850.4475
777,2020-02-17,394541.0593
778,2020-02-18,393663.3904
779,2020-02-19,392787.5039
780,2020-02-20,392509.8015
781,2020-02-21,394760.0777
782,2020-02-22,407479.4153
783,2020-02-23,409582.8654
784,2020-02-24,391851.5979
785,2020-02-25,391383.7949
786,2020-02-26,392082.4645
787,2020-02-27,392544.0005
788,2020-02-28,395296.6836
789,2020-02-29,406233.4604
790,2020-03-01,409128.0781
791,2020-03-02,395281.8738
792,2020-03-03,393264.0262
793,2020-03-04,392042.0512
794,2020-03-05,393281.541
795,2020-03-06,393965.2906
796,2020-03-07,405321.5013
797,2020-03-08,406737.2078
798,2020-03-09,393548.9435
799,2020-03-10,393139.267
800,2020-03-11,392211.243
801,2020-03-12,391878.6786
802,2020-03-13,392709.2679
803,2020-03-14,403440.1321
804,2020-03-15,404361.5798
805,2020-03-16,391378.1891
806,2020-03-17,390853.0611
807,2020-03-18,390716.178
808,2020-03-19,390130.7451
809,2020-03-20,392664.8375
810,2020-03-21,403073.1218
811,2020-03-22,404524.1897
812,2020-03-23,391208.5077
813,2020-03-24,389921.5027
814,2020-03-25,391745.3898
815,2020-03-26,390536.681
816,2020-03-27,393253.7354
817,2020-03-28,403652.7526
818,2020-03-29,404757.1085
819,2020-03-30,392364.9141
820,2020-03-31,392351.6307
821,2020-04-01,395760.7575
822,2020-04-02,398125.6076
823,2020-04-03,398629.7693
824,2020-04-04,409820.4782
825,2020-04-05,410875.3836
826,2020-04-06,399065.1526
827,2020-04-07,397349.7481
828,2020-04-08,397296.7753
829,2020-04-09,396802.4014
830,2020-04-10,397935.1109
831,2020-04-11,407542.5413
832,2020-04-12,409527.6617
833,2020-04-13,396914.6563
834,2020-04-14,395724.4084
835,2020-04-15,409374.291
836,2020-04-16,396899.3313
837,2020-04-17,398917.1179
838,2020-04-18,410547.9366
839,2020-04-19,411528.5358
840,2020-04-20,399048.3922
841,2020-04-21,397632.9645
842,2020-04-22,397226.5806
843,2020-04-23,397788.6793
844,2020-04-24,396700.6195
845,2020-04-25,407651.7684
846,2020-04-26,410331.3639
847,2020-04-27,395436.7281
848,2020-04-28,392565.4633
849,2020-04-29,393604.3644
850,2020-04-30,398199.075
851,2020-05-01,388864.5323
852,2020-05-02,388044.8113
853,2020-05-03,394855.0401
854,2020-05-04,396762.6504
855,2020-05-05,410465.9041
856,2020-05-06,395263.2419
857,2020-05-07,394470.353
858,2020-05-08,394956.3938
859,2020-05-09,406922.0824
860,2020-05-10,409265.8112
861,2020-05-11,396390.2553
862,2020-05-12,395425.3462
863,2020-05-13,395885.5096
864,2020-05-14,395589.9322
865,2020-05-15,398870.8369
866,2020-05-16,408725.2294
867,2020-05-17,409794.6797
868,2020-05-18,397915.3949
869,2020-05-19,396774.9932
870,2020-05-20,394816.1095
871,2020-05-21,392629.8068
872,2020-05-22,395211.5097
873,2020-05-23,406546.3318
874,2020-05-24,408450.2385
875,2020-05-25,394296.5098
876,2020-05-26,392365.561
877,2020-05-27,393955.0042
878,2020-05-28,392840.0259
879,2020-05-29,394148.7616
880,2020-05-30,404500.6259
881,2020-05-31,406157.1945
882,2020-06-01,394604.3259
883,2020-06-02,394062.3182
884,2020-06-03,394677.4236
885,2020-06-04,394540.453
886,2020-06-05,396040.4463
887,2020-06-06,402135.0679
888,2020-06-07,404935.923
889,2020-06-08,393664.2367
890,2020-06-09,391192.5013
891,2020-06-10,392854.3955
892,2020-06-11,393032.872
893,2020-06-12,394644.2677
894,2020-06-13,403870.1167
895,2020-06-14,405117.8295
896,2020-06-15,392619.1867
897,2020-06-16,391063.4492
898,2020-06-17,391224.556
899,2020-06-18,390783.7194
900,2020-06-19,392048.5302
901,2020-06-20,399503.4253
902,2020-06-21,399884.322
903,2020-06-22,389315.6252
904,2020-06-23,387317.0936
905,2020-06-24,389490.1855
906,2020-06-25,390034.8784
907,2020-06-26,390243.0454
908,2020-06-27,399309.7575
909,2020-06-28,400899.205
910,2020-06-29,390774.4919
911,2020-06-30,391001.1033
912,2020-07-01,389947.531
913,2020-07-02,388763.9417
914,2020-07-03,389259.203
915,2020-07-04,399037.2267
916,2020-07-05,400063.7957
917,2020-07-06,390021.86
918,2020-07-07,389356.223
919,2020-07-08,390221.1688
920,2020-07-09,389605.4537
921,2020-07-10,391518.5076
922,2020-07-11,403120.3915
923,2020-07-12,402981.7774
924,2020-07-13,394344.0697
925,2020-07-14,391503.7596
926,2020-07-15,389850.4021
927,2020-07-16,389498.548
928,2020-07-17,391810.1843
929,2020-07-18,400750.4508
930,2020-07-19,401531.9926
931,2020-07-20,390059.2278
932,2020-07-21,387917.3652
933,2020-07-22,389535.3231
934,2020-07-23,391066.4827
935,2020-07-24,391839.4367
936,2020-07-25,398683.1833
937,2020-07-26,398465.8391
